Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
AALTO,"5,050,000","2,023.63","2,496",Oct-23,MEYER ROAD,Resale,Strata,188,"26,862",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
STUDIOS @ MARNE,"743,888",516.67,"1,440",Oct-23,MARNE ROAD,Resale,Strata,48,"15,498",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
BEDOK RESIDENCES,"1,600,000",882.65,"1,813",Oct-23,BEDOK NORTH DRIVE,Resale,Strata,82,"19,512",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10
THE CALROSE,"1,708,000",968.76,"1,763",Oct-23,YIO CHU KANG ROAD,Resale,Strata,90,"18,978",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
COTE D'AZUR,"2,750,400","1,539.25","1,787",Oct-23,MARINE PARADE ROAD,Resale,Strata,143,"19,234",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,06 to 10
STIRLING RESIDENCES,"2,210,000","1,054.87","2,095",Oct-23,STIRLING ROAD,Resale,Strata,98,"22,551",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,01 to 05
THE GLYNDEBOURNE,"4,620,000","1,991.34","2,320",Oct-23,TREVOSE CRESCENT,Resale,Strata,185,"24,973",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
PARC RIVIERA,"780,000",462.85,"1,685",Oct-23,WEST COAST VALE,Resale,Strata,43,"18,140",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,31 to 35
GRANGE HEIGHTS,"5,780,000","3,024.68","1,911",Oct-23,ST. THOMAS WALK,Resale,Strata,281,"20,569",-,Apartment,1,Freehold,09,Core Central Region,26 to 30
THE VISION,"2,200,000","1,302.44","1,689",Oct-23,WEST COAST CRESCENT,Resale,Strata,121,"18,182",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,26 to 30
RIVERBAY,"1,380,000",925.7,"1,491",Oct-23,MAR THOMA ROAD,Resale,Strata,86,"16,047",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,11 to 15
HIGH PARK RESIDENCES,"1,268,000",871.88,"1,454",Oct-23,FERNVALE ROAD,Resale,Strata,81,"15,654",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
THE LANAI,"1,680,000","1,044.11","1,609",Oct-23,HILLVIEW AVENUE,Resale,Strata,97,"17,320",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,06 to 10
BOTANIKA,"3,840,000","1,679.18","2,287",Oct-23,HOLLAND ROAD,Resale,Strata,156,"24,615",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE GARDEN RESIDENCES,"2,080,000","1,119.46","1,858",Oct-23,SERANGOON NORTH VIEW,Resale,Strata,104,"20,000",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,06 to 10
HAZEL PARK CONDOMINIUM,"2,168,000","1,388.56","1,561",Oct-23,HAZEL PARK TERRACE,Resale,Strata,129,"16,806",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,06 to 10
REGENT GROVE,"1,090,000","1,194.8",912,Oct-23,CHOA CHU KANG NORTH 7,Resale,Strata,111,"9,820",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,01 to 05
STARS OF KOVAN,"1,280,000",742.72,"1,723",Oct-23,UPPER SERANGOON ROAD,Resale,Strata,69,"18,551",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,01 to 05
OASIS GARDEN,"1,670,000","1,033.34","1,616",Oct-23,JALAN BUNGA RAMPAI,Resale,Strata,96,"17,396",-,Condominium,1,Freehold,19,Rest of Central Region,01 to 05
TANGLIN VIEW,"1,470,000",871.88,"1,686",Oct-23,PRINCE CHARLES CRESCENT,Resale,Strata,81,"18,148",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,11 to 15
ST MICHAEL'S PLACE,"1,718,888","1,259.39","1,365",Oct-23,JALAN TAMAN,Resale,Strata,117,"14,691",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
THE ALPS RESIDENCES,"1,500,000","1,087.16","1,380",Oct-23,TAMPINES STREET 86,Resale,Strata,101,"14,851",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,06 to 10
QUEENS,"2,310,000","1,410.08","1,638",Oct-23,STIRLING ROAD,Resale,Strata,131,"17,634",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,26 to 30
UE SQUARE,"2,070,000","1,140.98","1,814",Oct-23,RIVER VALLEY ROAD,Resale,Strata,106,"19,528",-,Apartment,1,929 yrs lease commencing from 1953,09,Core Central Region,01 to 05
BLUE HORIZON,"1,830,000","1,227.1","1,491",Oct-23,WEST COAST CRESCENT,Resale,Strata,114,"16,053",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,21 to 25
DEVONSHIRE RESIDENCES,"1,120,000",505.91,"2,214",Oct-23,DEVONSHIRE ROAD,Resale,Strata,47,"23,830",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
THE VISION,"2,085,000","1,313.21","1,588",Oct-23,WEST COAST CRESCENT,Resale,Strata,122,"17,090",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,26 to 30
LE CONNEY PARK,"1,610,000","1,237.86","1,301",Oct-23,LORONG L TELOK KURAU,Resale,Strata,115,"14,000",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PRINCIPAL GARDEN,"980,000",505.91,"1,937",Oct-23,PRINCE CHARLES CRESCENT,Resale,Strata,47,"20,851",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
NV RESIDENCES,"1,450,000","1,184.04","1,225",Oct-23,PASIR RIS GROVE,Resale,Strata,110,"13,182",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
THE NEXUS,"3,300,000","1,506.96","2,190",Oct-23,BUKIT TIMAH ROAD,Resale,Strata,140,"23,571",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
THE ALPS RESIDENCES,"1,520,000","1,087.16","1,398",Oct-23,TAMPINES STREET 86,Resale,Strata,101,"15,050",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,06 to 10
SUNGLADE,"1,688,000","1,162.51","1,452",Oct-23,SERANGOON AVENUE 2,Resale,Strata,108,"15,630",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,01 to 05
CITIGATE RESIDENCE,"830,000",570.49,"1,455",Oct-23,RANGOON ROAD,Resale,Strata,53,"15,660",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
PARK PLACE RESIDENCES AT PLQ,"1,150,000",581.26,"1,978",Oct-23,PAYA LEBAR ROAD,Resale,Strata,54,"21,296",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,01 to 05
THE HILLIER,"1,350,000",807.3,"1,672",Oct-23,HILLVIEW RISE,Resale,Strata,75,"18,000",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,21 to 25
THE INTERLACE,"1,430,000",807.3,"1,771",Oct-23,DEPOT ROAD,Resale,Strata,75,"19,067",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
SAVANNAH CONDOPARK,"1,265,000","1,227.1","1,031",Oct-23,SIMEI RISE,Resale,Strata,114,"11,096",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
KOVAN REGENCY,"1,936,000","1,130.22","1,713",Oct-23,KOVAN RISE,Resale,Strata,105,"18,438",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
MANDALE HEIGHTS,"2,100,000","1,205.57","1,742",Oct-23,MANDALAY ROAD,Resale,Strata,112,"18,750",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
PARC VISTA,"1,150,000","1,076.4","1,068",Oct-23,CORPORATION ROAD,Resale,Strata,100,"11,500",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,01 to 05
SKY GREEN,"1,045,000",613.55,"1,703",Oct-23,MACPHERSON ROAD,Resale,Strata,57,"18,333",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
THE TAPESTRY,"750,000",441.32,"1,699",Oct-23,TAMPINES STREET 86,Resale,Strata,41,"18,293",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,06 to 10
SUNNY PALMS,"3,200,000","3,110.8","1,029",Oct-23,LORONG G TELOK KURAU,Resale,Strata,289,"11,073",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
TRE RESIDENCES,"1,200,000",764.24,"1,570",Oct-23,GEYLANG EAST AVENUE 1,Resale,Strata,71,"16,901",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
NV RESIDENCES,"1,350,000","1,108.69","1,218",Oct-23,PASIR RIS GROVE,Resale,Strata,103,"13,107",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
ARTHUR 118,"1,950,000","1,001.05","1,948",Oct-23,ARTHUR ROAD,Resale,Strata,93,"20,968",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
UE SQUARE,"6,275,000","3,089.27","2,031",Oct-23,RIVER VALLEY ROAD,Resale,Strata,287,"21,864",-,Apartment,1,929 yrs lease commencing from 1953,09,Core Central Region,16 to 20
BEDOK COURT,"1,700,000","1,733",981,Oct-23,BEDOK SOUTH AVENUE 3,Resale,Strata,161,"10,559",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
HAIG COURT,"2,835,000","1,442.38","1,966",Oct-23,HAIG ROAD,Resale,Strata,134,"21,157",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
SPOTTISWOODE 18,"1,438,888",656.6,"2,191",Oct-23,SPOTTISWOODE PARK ROAD,Resale,Strata,61,"23,588",-,Apartment,1,Freehold,02,Rest of Central Region,06 to 10
76 SHENTON,"1,238,000",592.02,"2,091",Oct-23,SHENTON WAY,Resale,Strata,55,"22,509",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,36 to 40
LAKE GRANDE,"825,000",505.91,"1,631",Oct-23,JURONG LAKE LINK,Resale,Strata,47,"17,553",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,01 to 05
WATERFRONT @ FABER,"1,120,000",764.24,"1,466",Oct-23,FABER WALK,Resale,Strata,71,"15,775",-,Apartment,1,99 yrs lease commencing from 2013,05,Outside Central Region,01 to 05
VIIO @ BALESTIER,"868,000",473.62,"1,833",Oct-23,BALESTIER ROAD,Resale,Strata,44,"19,727",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
STRATFORD COURT,"1,080,000","1,044.11","1,034",Oct-23,BEDOK RIA CRESCENT,Resale,Strata,97,"11,134",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"727,000",484.38,"1,501",Oct-23,UPPER SERANGOON VIEW,Resale,Strata,45,"16,156",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
PARC VERA,"1,645,000","1,140.98","1,442",Oct-23,HOUGANG STREET 32,Resale,Strata,106,"15,519",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
STIRLING RESIDENCES,"1,593,000",678.13,"2,349",Oct-23,STIRLING ROAD,Resale,Strata,63,"25,286",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
THE INFINITI,"2,128,000","1,485.43","1,433",Oct-23,WEST COAST PARK,Resale,Strata,138,"15,420",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
CENTRO RESIDENCES,"1,450,000",818.06,"1,772",Oct-23,ANG MO KIO AVENUE 8,Resale,Strata,76,"19,079",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,11 to 15
CASCATA,"1,350,000","1,001.05","1,349",Oct-23,TEO KIM ENG ROAD,Resale,Strata,93,"14,516",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
VERSILIA ON HAIG,"1,800,000","1,022.58","1,760",Oct-23,IPOH LANE,Resale,Strata,95,"18,947",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE YARDLEY,"2,100,000","1,270.15","1,653",Oct-23,UPPER SERANGOON ROAD,Resale,Strata,118,"17,797",-,Apartment,1,Freehold,19,Outside Central Region,06 to 10
APOLLO GARDENS,"2,338,000","1,840.64","1,270",Oct-23,UPPER CHANGI ROAD,Resale,Strata,171,"13,673",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
SOLEIL @ SINARAN,"1,910,000",936.47,"2,040",Oct-23,SINARAN DRIVE,Resale,Strata,87,"21,954",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,31 to 35
THE NAVIAN,"1,120,000",645.84,"1,734",Oct-23,JALAN EUNOS,Resale,Strata,60,"18,667",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
FLORAVILLE,"640,000",376.74,"1,699",Oct-23,CACTUS ROAD,Resale,Strata,35,"18,286",-,Apartment,1,Freehold,28,Outside Central Region,01 to 05
THE ARMADALE,"1,900,000","1,033.34","1,839",Oct-23,GILSTEAD ROAD,Resale,Strata,96,"19,792",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
PRINCIPAL GARDEN,"2,790,000","1,237.86","2,254",Oct-23,PRINCE CHARLES CRESCENT,Resale,Strata,115,"24,261",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
28 IMPERIAL RESIDENCES,"720,000",441.32,"1,631",Oct-23,LORONG 26 GEYLANG,Resale,Strata,41,"17,561",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
HILLTOP GROVE,"1,328,888","1,248.62","1,064",Oct-23,HILLVIEW AVENUE,Resale,Strata,116,"11,456",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,01 to 05
AVILA GARDENS,"1,100,000",893.41,"1,231",Oct-23,FLORA ROAD,Resale,Strata,83,"13,253",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"1,328,000",914.94,"1,451",Oct-23,UPPER SERANGOON VIEW,Resale,Strata,85,"15,624",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
THE COSMOPOLITAN,"3,700,000","1,323.97","2,795",Oct-23,KIM SENG ROAD,Resale,Strata,123,"30,081",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
SEASIDE RESIDENCES,"1,240,000",592.02,"2,095",Oct-23,SIGLAP LINK,Resale,Strata,55,"22,545",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,11 to 15
EMERALD GARDEN,"2,100,000",936.47,"2,242",Oct-23,CLUB STREET,Resale,Strata,87,"24,138",-,Condominium,1,999 yrs lease commencing from 1827,01,Rest of Central Region,06 to 10
DUO RESIDENCES,"1,308,888",688.9,"1,900",Oct-23,FRASER STREET,Resale,Strata,64,"20,451",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,01 to 05
WHISTLER GRAND,"1,135,000",613.55,"1,850",Oct-23,WEST COAST VALE,Resale,Strata,57,"19,912",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,06 to 10
WESTCOVE CONDOMINIUM,"1,300,000","1,216.33","1,069",Oct-23,WEST COAST CRESCENT,Resale,Strata,113,"11,504",-,Condominium,1,99 yrs lease commencing from 1995,05,Outside Central Region,06 to 10
VIVA,"3,400,000","1,345.5","2,527",Oct-23,SUFFOLK WALK,Resale,Strata,125,"27,200",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
THE LINCOLN MODERN,"1,980,000","1,108.69","1,786",Oct-23,LINCOLN ROAD,Resale,Strata,103,"19,223",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
STIRLING RESIDENCES,"1,445,000",635.08,"2,275",Oct-23,STIRLING ROAD,Resale,Strata,59,"24,492",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
RIVERSAILS,"1,150,000",882.65,"1,303",Oct-23,UPPER SERANGOON CRESCENT,Resale,Strata,82,"14,024",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE INFLORA,"1,275,000","1,033.34","1,234",Oct-23,FLORA DRIVE,Resale,Strata,96,"13,281",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
THE TAPESTRY,"723,000",473.62,"1,527",Oct-23,TAMPINES STREET 86,Resale,Strata,44,"16,432",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,01 to 05
NV RESIDENCES,"1,399,888","1,184.04","1,182",Oct-23,PASIR RIS GROVE,Resale,Strata,110,"12,726",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
FAR HORIZON GARDENS,"2,288,000","2,002.1","1,143",Oct-23,ANG MO KIO AVENUE 9,Resale,Strata,186,"12,301",-,Condominium,1,99 yrs lease commencing from 1982,20,Outside Central Region,06 to 10
THE INFLORA,"1,278,000","1,033.34","1,237",Oct-23,FLORA DRIVE,Resale,Strata,96,"13,313",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
KINGSFORD . HILLVIEW PEAK,"1,240,000",828.83,"1,496",Oct-23,HILLVIEW RISE,Resale,Strata,77,"16,104",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
WHITEHAVEN,"950,000",538.2,"1,765",Oct-23,PASIR PANJANG ROAD,Resale,Strata,50,"19,000",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
PANDAN VALLEY,"2,230,000","1,334.74","1,671",Oct-23,PANDAN VALLEY,Resale,Strata,124,"17,984",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
RESIDENTIAL APARTMENTS,"1,850,000","1,550.02","1,194",Oct-23,MACKENZIE ROAD,Resale,Strata,144,"12,847",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
ONE JERVOIS,"2,307,000","1,065.64","2,165",Oct-23,JERVOIS CLOSE,Resale,Strata,99,"23,303",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
LE LOYANG,"1,290,000","1,334.74",966,Oct-23,JALAN LOYANG BESAR,Resale,Strata,124,"10,403",-,Apartment,1,999 yrs lease commencing from 1885,17,Outside Central Region,01 to 05
FLAME TREE PARK,"3,228,000","1,829.88","1,764",Oct-23,SIN MING AVENUE,Resale,Strata,170,"18,988",-,Condominium,1,Freehold,20,Rest of Central Region,16 to 20
MARINA BAY RESIDENCES,"2,360,000","1,054.87","2,237",Oct-23,MARINA BOULEVARD,Resale,Strata,98,"24,082",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
HILLSTA,"750,000",570.49,"1,315",Oct-23,PHOENIX ROAD,Resale,Strata,53,"14,151",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,06 to 10
BAYSHORE PARK,"1,590,000","1,173.28","1,355",Oct-23,BAYSHORE ROAD,Resale,Strata,109,"14,587",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,21 to 25
MAPLE WOODS,"2,780,000","1,377.79","2,018",Oct-23,BUKIT TIMAH ROAD,Resale,Strata,128,"21,719",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
STIRLING RESIDENCES,"1,038,000",441.32,"2,352",Oct-23,STIRLING ROAD,Resale,Strata,41,"25,317",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
NORTH PARK RESIDENCES,"960,000",559.73,"1,715",Oct-23,YISHUN CENTRAL 1,Resale,Strata,52,"18,462",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
BARTLEY RIDGE,"2,390,000","1,302.44","1,835",Oct-23,MOUNT VERNON ROAD,Resale,Strata,121,"19,752",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
MAYSPRINGS,"1,600,000","1,550.02","1,032",Oct-23,PETIR ROAD,Resale,Strata,144,"11,111",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,16 to 20
ONE AMBER,"3,530,000","1,657.66","2,130",Oct-23,AMBER GARDENS,Resale,Strata,154,"22,922",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
10 SHELFORD,"840,450",430.56,"1,952",Oct-23,SHELFORD ROAD,Resale,Strata,40,"21,011",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
KENSINGTON PARK CONDOMINIUM,"2,530,000","1,668.42","1,516",Oct-23,KENSINGTON PARK DRIVE,Resale,Strata,155,"16,323",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,11 to 15
THE PANORAMA,"2,550,000","1,334.74","1,910",Oct-23,ANG MO KIO AVENUE 2,Resale,Strata,124,"20,565",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,16 to 20
CAMELOT BY-THE-WATER,"6,710,000","3,035.45","2,211",Oct-23,TANJONG RHU ROAD,Resale,Strata,282,"23,794",-,Condominium,1,99 yrs lease commencing from 1996,15,Rest of Central Region,16 to 20
BLOSSOMS @ WOODLEIGH,"2,250,000","2,195.86","1,025",Oct-23,WOODLEIGH CLOSE,Resale,Strata,204,"11,029",-,Condominium,1,Freehold,13,Rest of Central Region,11 to 15
THE WARREN,"1,250,000","1,227.1","1,019",Oct-23,CHOA CHU KANG LOOP,Resale,Strata,114,"10,965",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,01 to 05
SEASONS PARK,"1,280,000","1,108.69","1,155",Oct-23,YIO CHU KANG ROAD,Resale,Strata,103,"12,427",-,Condominium,1,99 yrs lease commencing from 1995,26,Outside Central Region,06 to 10
OCEAN PARK,"5,270,000","3,261.49","1,616",Oct-23,EAST COAST ROAD,Resale,Strata,303,"17,393",-,Condominium,1,Freehold,15,Outside Central Region,16 to 20
SAVANNAH CONDOPARK,"2,220,000","2,292.73",968,Oct-23,SIMEI RISE,Resale,Strata,213,"10,423",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
MAYSPRINGS,"930,000",914.94,"1,016",Oct-23,PETIR ROAD,Resale,Strata,85,"10,941",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,01 to 05
JEWEL @ BUANGKOK,"1,180,000",731.95,"1,612",Oct-23,COMPASSVALE BOW,Resale,Strata,68,"17,353",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE WHARF RESIDENCE,"2,380,000","1,065.64","2,233",Oct-23,TONG WATT ROAD,Resale,Strata,99,"24,040",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THOMSON GRAND,"2,298,000","1,367.03","1,681",Oct-23,SIN MING WALK,Resale,Strata,127,"18,094",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,11 to 15
YISHUN EMERALD,"1,200,000","1,205.57",995,Oct-23,CANBERRA DRIVE,Resale,Strata,112,"10,714",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
NOUVELLE PARK,"2,050,000","1,550.02","1,323",Oct-23,POH HUAT ROAD WEST,Resale,Strata,144,"14,236",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
D'LEEDON,"3,880,000","2,012.87","1,928",Oct-23,LEEDON HEIGHTS,Resale,Strata,187,"20,749",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10
RIVAGE,"3,300,000","1,819.12","1,814",Oct-23,MARGATE ROAD,Resale,Strata,169,"19,527",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
WATERTOWN,"938,000",581.26,"1,614",Oct-23,PUNGGOL CENTRAL,Resale,Strata,54,"17,370",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
COCO PALMS,"1,770,000","1,097.93","1,612",Oct-23,PASIR RIS GROVE,Resale,Strata,102,"17,353",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
