Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE MINTON,"1,108,500",936.47,"1,184",Jan-22,HOUGANG STREET 11,Resale,Strata,87,"12,741",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
76 SHENTON,"1,150,000",592.02,"1,943",Jan-22,SHENTON WAY,Resale,Strata,55,"20,909",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,26 to 30
STRATUM,"900,000",818.06,"1,100",Jan-22,ELIAS ROAD,Resale,Strata,76,"11,842",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
PARC OASIS,"1,435,000","1,506.96",952,Jan-22,JURONG EAST AVENUE 1,Resale,Strata,140,"10,250",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,01 to 05
BALLOTA PARK CONDOMINIUM,"900,000","1,011.82",889,Jan-22,MARIAM WAY,Resale,Strata,94,"9,574",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
THE CENTRIS,"1,346,888","1,065.64","1,264",Jan-22,JURONG WEST CENTRAL 3,Resale,Strata,99,"13,605",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,06 to 10
PARC OASIS,"1,410,000","1,388.56","1,015",Jan-22,JURONG EAST AVENUE 1,Resale,Strata,129,"10,930",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,11 to 15
VACANZA @ EAST,"1,400,000","1,033.34","1,355",Jan-22,LENGKONG TUJOH,Resale,Strata,96,"14,583",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
TRILIVE,"900,000",548.96,"1,639",Jan-22,TAMPINES ROAD,Resale,Strata,51,"17,647",-,Condominium,1,Freehold,19,Outside Central Region,11 to 15
THE INTERWEAVE,"670,000",441.32,"1,518",Jan-22,KIM KEAT ROAD,Resale,Strata,41,"16,341",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
PARK NATURA,"1,900,000","1,377.79","1,379",Jan-22,BUKIT BATOK EAST AVENUE 6,Resale,Strata,128,"14,844",-,Condominium,1,Freehold,23,Rest of Central Region,01 to 05
NATURALIS,"970,000",764.24,"1,269",Jan-22,LORONG M TELOK KURAU,Resale,Strata,71,"13,662",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
KOVAN MELODY,"1,280,000",904.18,"1,416",Jan-22,KOVAN ROAD,Resale,Strata,84,"15,238",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,16 to 20
NV RESIDENCES,"1,378,888","1,453.14",949,Jan-22,PASIR RIS GROVE,Resale,Strata,135,"10,214",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
RIVERSOUND RESIDENCE,"1,500,000","1,345.5","1,115",Jan-22,SENGKANG EAST AVENUE,Resale,Strata,125,"12,000",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
WALLICH RESIDENCE,"5,158,000","1,743.77","2,958",Jan-22,WALLICH STREET,Resale,Strata,162,"31,840",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,41 to 45
HILLTOPS,"6,600,000","1,819.12","3,628",Jan-22,CAIRNHILL CIRCLE,Resale,Strata,169,"39,053",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
NATURA@HILLVIEW,"715,000",538.2,"1,329",Jan-22,HILLVIEW TERRACE,Resale,Strata,50,"14,300",-,Apartment,1,Freehold,23,Outside Central Region,01 to 05
VERTIS,"1,100,000",667.37,"1,648",Jan-22,AMBER GARDENS,Resale,Strata,62,"17,742",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
GUILIN VIEW,"1,150,000","1,280.92",898,Jan-22,BUKIT BATOK STREET 52,Resale,Strata,119,"9,664",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,01 to 05
DORSETT RESIDENCES,"1,545,000",742.72,"2,080",Jan-22,NEW BRIDGE ROAD,Resale,Strata,69,"22,391",-,Apartment,1,99 yrs lease commencing from 2009,02,Rest of Central Region,01 to 05
MANDARIN GARDENS,"970,000",731.95,"1,325",Jan-22,SIGLAP ROAD,Resale,Strata,68,"14,265",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,06 to 10
THE TREVOSE,"1,950,000","1,399.32","1,394",Jan-22,TREVOSE CRESCENT,Resale,Strata,130,"15,000",-,Condominium,1,99 yrs lease commencing from 1996,11,Core Central Region,01 to 05
PARC ROSEWOOD,"1,250,000","1,711.48",730,Jan-22,ROSEWOOD DRIVE,Resale,Strata,159,"7,862",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
THE PANORAMA,"1,200,000",699.66,"1,715",Jan-22,ANG MO KIO AVENUE 2,Resale,Strata,65,"18,462",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,16 to 20
ONE LEICESTER,"1,700,000","1,151.75","1,476",Jan-22,LEICESTER ROAD,Resale,Strata,107,"15,888",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
RIVERBANK @ FERNVALE,"1,130,000","1,011.82","1,117",Jan-22,FERNVALE CLOSE,Resale,Strata,94,"12,021",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
HILLVIEW RESIDENCE,"1,650,000","1,248.62","1,321",Jan-22,HILLVIEW AVENUE,Resale,Strata,116,"14,224",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,06 to 10
THE LUXURIE,"1,300,000","1,054.87","1,232",Jan-22,COMPASSVALE ROAD,Resale,Strata,98,"13,265",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
WATERTOWN,"800,000",559.73,"1,429",Jan-22,PUNGGOL CENTRAL,Resale,Strata,52,"15,385",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
EDELWEISS PARK CONDOMINIUM,"1,238,000","1,334.74",928,Jan-22,FLORA ROAD,Resale,Strata,124,"9,984",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
NIN RESIDENCE,"1,190,000",850.36,"1,399",Jan-22,PHENG GECK AVENUE,Resale,Strata,79,"15,063",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,11 to 15
THE SANTORINI,"638,000",527.44,"1,210",Jan-22,TAMPINES STREET 86,Resale,Strata,49,"13,020",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
CASA AROMA,"2,400,000","2,249.68","1,067",Jan-22,CHIKU ROAD,Resale,Strata,209,"11,483",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
MARINA ONE RESIDENCES,"2,888,000","1,162.51","2,484",Jan-22,MARINA WAY,Resale,Strata,108,"26,741",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,31 to 35
V ON SHENTON,"4,318,000","1,765.3","2,446",Jan-22,SHENTON WAY,Resale,Strata,164,"26,329",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,51 to 55
LAKE GRANDE,"1,188,000",721.19,"1,647",Jan-22,JURONG LAKE LINK,Resale,Strata,67,"17,731",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,11 to 15
HILLTOPS,"8,068,000","2,389.61","3,376",Jan-22,CAIRNHILL CIRCLE,Resale,Strata,222,"36,342",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
HILLTOPS,"8,359,000","2,873.99","2,909",Jan-22,CAIRNHILL CIRCLE,Resale,Strata,267,"31,307",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE TAPESTRY,"740,000",473.62,"1,562",Jan-22,TAMPINES STREET 86,Resale,Strata,44,"16,818",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,06 to 10
THE GLADES,"1,470,888",990.29,"1,485",Jan-22,BEDOK RISE,Resale,Strata,92,"15,988",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
PRINCIPAL GARDEN,"890,000",484.38,"1,837",Jan-22,PRINCE CHARLES CRESCENT,Resale,Strata,45,"19,778",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
THE HILLIER,"1,234,000",839.59,"1,470",Jan-22,HILLVIEW RISE,Resale,Strata,78,"15,821",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
SEA ESTA,"990,000",904.18,"1,095",Jan-22,PASIR RIS LINK,Resale,Strata,84,"11,786",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
AQUARIUS BY THE PARK,"1,338,000","1,323.97","1,011",Jan-22,BEDOK RESERVOIR VIEW,Resale,Strata,123,"10,878",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,11 to 15
PALM ISLES,"1,360,000","1,323.97","1,027",Jan-22,FLORA DRIVE,Resale,Strata,123,"11,057",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
THE MAYFAIR,"1,240,000","1,227.1","1,011",Jan-22,JURONG EAST STREET 32,Resale,Strata,114,"10,877",-,Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,06 to 10
SYMPHONY SUITES,"755,000",688.9,"1,096",Jan-22,YISHUN CLOSE,Resale,Strata,64,"11,797",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
THE SAIL @ MARINA BAY,"1,910,000","1,054.87","1,811",Jan-22,MARINA BOULEVARD,Resale,Strata,98,"19,490",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,01 to 05
THE TENNERY,"716,000",613.55,"1,167",Jan-22,WOODLANDS ROAD,Resale,Strata,57,"12,561",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,11 to 15
ELIAS GREEN,"1,250,000","1,528.49",818,Jan-22,ELIAS GREEN,Resale,Strata,142,"8,803",-,Condominium,1,99 yrs lease commencing from 1991,18,Outside Central Region,06 to 10
MIRO,"2,002,000","1,367.03","1,464",Jan-22,LINCOLN ROAD,Resale,Strata,127,"15,764",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
CAVENAGH HOUSE,"3,208,888","1,636.13","1,961",Jan-22,CLEMENCEAU AVENUE NORTH,Resale,Strata,152,"21,111",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
SHELFORD SUITES,"1,708,000",893.41,"1,912",Jan-22,SHELFORD ROAD,Resale,Strata,83,"20,578",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE SAIL @ MARINA BAY,"1,588,000",882.65,"1,799",Jan-22,MARINA BOULEVARD,Resale,Strata,82,"19,366",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,41 to 45
GRANDEUR PARK RESIDENCES,"930,000",559.73,"1,662",Jan-22,BEDOK SOUTH AVENUE 3,Resale,Strata,52,"17,885",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,11 to 15
ELLIOT AT THE EAST COAST,"4,022,880","2,820.17","1,426",Jan-22,ELLIOT ROAD,Resale,Strata,262,"15,355",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
FLAMINGO VALLEY,"1,430,000",861.12,"1,661",Jan-22,SIGLAP ROAD,Resale,Strata,80,"17,875",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
WATERFRONT KEY,"1,310,000","1,033.34","1,268",Jan-22,BEDOK RESERVOIR ROAD,Resale,Strata,96,"13,646",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
KINGSFORD WATERBAY,"1,850,000","1,356.26","1,364",Jan-22,UPPER SERANGOON VIEW,Resale,Strata,126,"14,683",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
THOMSON 800,"2,680,000","1,625.36","1,649",Jan-22,THOMSON ROAD,Resale,Strata,151,"17,748",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
NV RESIDENCES,"920,000",904.18,"1,018",Jan-22,PASIR RIS GROVE,Resale,Strata,84,"10,952",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
TRILIVE,"1,450,000",904.18,"1,604",Jan-22,TAMPINES ROAD,Resale,Strata,84,"17,262",-,Condominium,1,Freehold,19,Outside Central Region,11 to 15
PARC ELEGANCE,"935,000",721.19,"1,296",Jan-22,TELOK KURAU ROAD,Resale,Strata,67,"13,955",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
CENTRA LOFT,"630,000",419.8,"1,501",Jan-22,LORONG 35 GEYLANG,Resale,Strata,39,"16,154",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE LAURELS,"3,850,000","1,313.21","2,932",Jan-22,CAIRNHILL ROAD,Resale,Strata,122,"31,557",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
BARTLEY RESIDENCES,"1,210,000",871.88,"1,388",Jan-22,LORONG HOW SUN,Resale,Strata,81,"14,938",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
GOLDENHILL PARK CONDOMINIUM,"2,430,000","1,334.74","1,821",Jan-22,MEI HWAN DRIVE,Resale,Strata,124,"19,597",-,Condominium,1,Freehold,20,Outside Central Region,16 to 20
SPAZIO @ KOVAN,"699,000",484.38,"1,443",Jan-22,UPPER SERANGOON ROAD,Resale,Strata,45,"15,533",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
NV RESIDENCES,"840,000",796.54,"1,055",Jan-22,PASIR RIS GROVE,Resale,Strata,74,"11,351",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
PRINCIPAL GARDEN,"860,000",484.38,"1,775",Jan-22,PRINCE CHARLES CRESCENT,Resale,Strata,45,"19,111",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
HILLTOPS,"7,551,000","2,389.61","3,160",Jan-22,CAIRNHILL CIRCLE,Resale,Strata,222,"34,014",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
HILLTOPS,"14,133,000","5,317.42","2,658",Jan-22,CAIRNHILL CIRCLE,Resale,Strata,494,"28,609",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
NESS,"688,000",548.96,"1,253",Jan-22,LORONG 32 GEYLANG,Resale,Strata,51,"13,490",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SKYSUITES@ANSON,"1,350,000",699.66,"1,930",Jan-22,ENGGOR STREET,Resale,Strata,65,"20,769",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,11 to 15
ECO,"1,420,000","1,022.58","1,389",Jan-22,BEDOK SOUTH AVENUE 3,Resale,Strata,95,"14,947",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
THE MEYERISE,"3,300,000","1,313.21","2,513",Jan-22,MEYER ROAD,Resale,Strata,122,"27,049",-,Condominium,1,Freehold,15,Rest of Central Region,26 to 30
SUNSHINE PLAZA,"1,400,000","1,044.11","1,341",Jan-22,PRINSEP LINK,Resale,Strata,97,"14,433",-,Apartment,1,99 yrs lease commencing from 1997,07,Rest of Central Region,06 to 10
THE CREEK @ BUKIT,"2,400,000","1,722.24","1,394",Jan-22,TOH TUCK ROAD,Resale,Strata,160,"15,000",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
VILLA MARINA,"1,360,000","1,151.75","1,181",Jan-22,JALAN SEMPADAN,Resale,Strata,107,"12,710",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"610,000",441.32,"1,382",Jan-22,FERNVALE ROAD,Resale,Strata,41,"14,878",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
CASA CAMBIO,"740,000",473.62,"1,562",Jan-22,LIM TUA TOW ROAD,Resale,Strata,44,"16,818",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE CLEARWATER,"1,520,000","1,367.03","1,112",Jan-22,BEDOK RESERVOIR VIEW,Resale,Strata,127,"11,969",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
SILVERSEA,"1,720,000",968.76,"1,775",Jan-22,MARINE PARADE ROAD,Resale,Strata,90,"19,111",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,06 to 10
TANGERINE GROVE,"1,656,000","1,205.57","1,374",Jan-22,PAYA LEBAR CRESCENT,Resale,Strata,112,"14,786",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
ROSEWOOD,"993,000","1,173.28",846,Jan-22,ROSEWOOD DRIVE,Resale,Strata,109,"9,110",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,06 to 10
STRATUM,"1,710,000","1,711.48",999,Jan-22,ELIAS ROAD,Resale,Strata,159,"10,755",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
Q BAY RESIDENCES,"968,000",828.83,"1,168",Jan-22,TAMPINES STREET 86,Resale,Strata,77,"12,571",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
THE INFLORA,"865,000",818.06,"1,057",Jan-22,FLORA DRIVE,Resale,Strata,76,"11,382",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
LE WOOD,"1,150,000","1,237.86",929,Jan-22,HINDHEDE DRIVE,Resale,Strata,115,"10,000",-,Condominium,1,99 yrs lease commencing from 1999,21,Outside Central Region,01 to 05
HERITAGE VIEW,"1,450,000","1,162.51","1,247",Jan-22,DOVER RISE,Resale,Strata,108,"13,426",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,11 to 15
THE SAIL @ MARINA BAY,"1,350,000",667.37,"2,023",Jan-22,MARINA BOULEVARD,Resale,Strata,62,"21,774",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,46 to 50
D'LEEDON,"3,700,000","2,109.74","1,754",Jan-22,LEEDON HEIGHTS,Resale,Strata,196,"18,878",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,21 to 25
WATERFRONT GOLD,"1,700,000","1,194.8","1,423",Jan-22,BEDOK RESERVOIR ROAD,Resale,Strata,111,"15,315",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
REGENT HEIGHTS,"2,260,000","2,594.12",871,Jan-22,BUKIT BATOK EAST AVENUE 5,Resale,Strata,241,"9,378",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,26 to 30
ECO,"780,000",613.55,"1,271",Jan-22,BEDOK SOUTH AVENUE 3,Resale,Strata,57,"13,684",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
BLUE HORIZON,"1,120,000",936.47,"1,196",Jan-22,WEST COAST CRESCENT,Resale,Strata,87,"12,874",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,16 to 20
RIPPLE BAY,"1,870,000","1,259.39","1,485",Jan-22,PASIR RIS LINK,Resale,Strata,117,"15,983",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
KINGSFORD . HILLVIEW PEAK,"1,050,000",828.83,"1,267",Jan-22,HILLVIEW RISE,Resale,Strata,77,"13,636",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
AQUARIUS BY THE PARK,"1,275,000","1,227.1","1,039",Jan-22,BEDOK RESERVOIR VIEW,Resale,Strata,114,"11,184",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,11 to 15
EASTPOINT GREEN,"1,850,000","2,314.26",799,Dec-21,SIMEI STREET 3,Resale,Strata,215,"8,605",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
THE CREST,"1,620,000",882.65,"1,835",Dec-21,PRINCE CHARLES CRESCENT,Resale,Strata,82,"19,756",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,11 to 15
PEBBLE BAY,"1,950,000","1,377.79","1,415",Dec-21,TANJONG RHU ROAD,Resale,Strata,128,"15,234",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
MARINA BAY RESIDENCES,"2,400,000","1,054.87","2,275",Dec-21,MARINA BOULEVARD,Resale,Strata,98,"24,490",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,41 to 45
HIGH PARK RESIDENCES,"1,090,000",871.88,"1,250",Dec-21,FERNVALE ROAD,Resale,Strata,81,"13,457",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
RIO VISTA,"1,150,000","1,237.86",929,Dec-21,UPPER SERANGOON VIEW,Resale,Strata,115,"10,000",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,06 to 10
NIN RESIDENCE,"1,520,000","1,711.48",888,Dec-21,PHENG GECK AVENUE,Resale,Strata,159,"9,560",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,16 to 20
AALTO,"3,930,000","1,959.05","2,006",Dec-21,MEYER ROAD,Resale,Strata,182,"21,593",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
MARINA ONE RESIDENCES,"1,683,406",764.24,"2,203",Dec-21,MARINA WAY,Resale,Strata,71,"23,710",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
ST REGIS RESIDENCES SINGAPORE,"7,668,000","2,755.58","2,783",Dec-21,TANGLIN ROAD,Resale,Strata,256,"29,953",-,Apartment,1,999 yrs lease commencing from 1995,10,Core Central Region,11 to 15
CASTLE GREEN,"1,200,000","1,410.08",851,Dec-21,YIO CHU KANG ROAD,Resale,Strata,131,"9,160",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,06 to 10
LA FIESTA,"1,118,000",839.59,"1,332",Dec-21,SENGKANG SQUARE,Resale,Strata,78,"14,333",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
RIVER ISLES,"1,750,000","1,474.67","1,187",Dec-21,EDGEDALE PLAINS,Resale,Strata,137,"12,774",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,16 to 20
THE INFLORA,"560,000",462.85,"1,210",Dec-21,FLORA DRIVE,Resale,Strata,43,"13,023",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
THE ESTUARY,"970,000",925.7,"1,048",Dec-21,YISHUN AVENUE 1,Resale,Strata,86,"11,279",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10
VUE 8 RESIDENCE,"1,730,000","1,345.5","1,286",Dec-21,PASIR RIS HEIGHTS,Resale,Strata,125,"13,840",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
THE POIZ RESIDENCES,"1,450,000",839.59,"1,727",Dec-21,MEYAPPA CHETTIAR ROAD,Resale,Strata,78,"18,590",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,01 to 05
THE MINTON,"790,000",667.37,"1,184",Dec-21,HOUGANG STREET 11,Resale,Strata,62,"12,742",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
PARC SOPHIA,"1,235,000",721.19,"1,712",Dec-21,ADIS ROAD,Resale,Strata,67,"18,433",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
SELETAR PARK RESIDENCE,"725,000",581.26,"1,247",Dec-21,SELETAR ROAD,Resale,Strata,54,"13,426",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,570,000","1,151.75","1,363",Dec-21,FERNVALE ROAD,Resale,Strata,107,"14,673",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
REFLECTIONS AT KEPPEL BAY,"2,060,000","1,151.75","1,789",Dec-21,KEPPEL BAY VIEW,Resale,Strata,107,"19,252",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
VISIONCREST,"2,020,833",925.7,"2,183",Dec-21,OXLEY RISE,Resale,Strata,86,"23,498",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
WATERFRONT @ FABER,"1,005,000",721.19,"1,394",Dec-21,FABER WALK,Resale,Strata,67,"15,000",-,Apartment,1,99 yrs lease commencing from 2013,05,Outside Central Region,01 to 05
